"","x"
"3867","Non classical monocytes"
"3868","CD4 naive I"
"3869","CD8 effector"
"3870","Neutrophils"
"3871","CD8 effector"
"3872","CD4 and CD8 activated memory"
"3873","CD56dim CD16bright NK"
"3874","CD4 naive I"
"3875","CD56dim CD16bright NK"
"3876","Memory B"
"3877","CD8 effector"
"3878","Non classical monocytes"
"3879","CD56dim CD16bright NK"
"3880","CD4 naive I"
"3881","CD56dim CD16bright NK"
"3882","Classical monocytes"
"3883","Classical monocytes"
"3884","CD4 naive I"
"3885","CD8 effector"
"3886","CD56dim CD16bright NK"
"3887","CD4 naive II"
"3888","Regulatory T cells"
"3889","CD56dim CD16bright NK"
"3890","CD4 naive II"
"3891","CD56dim CD16bright NK"
"3892","CD8 effector"
"3893","CD4 naive I"
"3894","CD4 naive I"
"3895","CD56dim CD16bright NK"
"3896","CD56dim CD16bright NK"
"3897","CD56dim CD16bright NK"
"3898","MAIT-NKT cells"
"3899","Neutrophils"
"3900","Neutrophils"
"3901","MAIT-NKT cells"
"3902","CD4 naive I"
"3903","CD4 naive I"
"3904","NK-T doublets"
"3905","Platelet-bound monocytes"
"3906","CD56dim CD16bright NK"
"3907","CD8 effector"
"3908","MAIT-NKT cells"
"3909","CD8 effector"
"3910","Classical monocytes"
"3911","CD8 effector"
"3912","NK-T doublets"
"3913","Naive B"
"3914","NK-monocyte doublets"
"3915","Non classical monocytes"
"3916","Naive B"
"3917","CD4 naive II"
"3918","CD4 naive I"
"3919","CD8 naive"
"3920","Classical monocytes"
"3921","Platelets"
"3922","CD4 naive I"
"3923","Naive B"
"3924","CD56dim CD16bright NK"
"3925","Classical monocytes"
"3926","Neutrophils"
"3927","CD56bright CD16dim NK"
"3928","Regulatory T cells"
"3929","T-NK-B cell doublets"
"3930","CD8 memory"
"3931","CD4 naive I"
"3932","CD8 naive"
"3933","CD56dim CD16bright NK"
"3934","Neutrophils"
"3935","CD56bright CD16dim NK"
"3936","CD4 naive I"
"3937","CD4 naive II"
"3938","NK-T doublets"
"3939","CD56dim CD16bright NK"
"3940","Neutrophils"
"3941","CD56dim CD16bright NK"
"3942","CD56dim CD16bright NK"
"3943","MAIT-NKT cells"
"3944","Neutrophils"
"3945","CD4 memory"
"3946","Non classical monocytes"
"3947","Platelet-bound monocytes"
"3948","Classical monocytes"
"3949","CD8 naive"
"3950","CD56dim CD16bright NK"
"3951","CD56dim CD16bright NK"
"3952","Non classical monocytes"
"3953","CD4 memory"
"3954","NK-T doublets"
"3955","Naive B"
"3956","MAIT-NKT cells"
"3957","CD8 naive"
"3958","CD4 naive II"
"3959","NK-T doublets"
"3960","CD56dim CD16bright NK"
"3961","CD56dim CD16bright NK"
"3962","gdT cells"
"3963","CD4 and CD8 activated memory"
"3964","CD8 effector"
"3965","Non classical monocytes"
"3966","CD56dim CD16bright NK"
"3967","Platelet-bound monocytes"
"3968","CD4 naive I"
"3969","Non classical monocytes"
"3970","Non classical monocytes"
"3971","CD4 memory"
"3972","Non classical monocytes"
"3973","CD4 naive II"
"3974","gdT cells"
"3975","CD56dim CD16bright NK"
"3976","Platelet-bound monocytes"
"3977","CD56bright CD16dim NK"
"3978","CD4 memory"
"3979","Classical monocytes"
"3980","CD8 effector"
"3981","CD56dim CD16bright NK"
"3982","CD56dim CD16bright NK"
"3983","CD4 naive I"
"3984","Regulatory T cells"
"3985","CD4 memory"
"3986","gdT cells"
"3987","Naive B"
"3988","CD8 effector"
"3989","Classical monocytes"
"3990","Neutrophils"
"3991","NK-T doublets"
"3992","Neutrophils"
"3993","CD4 naive I"
"3994","CD8 effector"
"3995","NK-T doublets"
"3996","gdT cells"
"3997","CD56dim CD16bright NK"
"3998","CD4 naive I"
"3999","MAIT-NKT cells"
"4000","CD56dim CD16bright NK"
"4001","gdT cells"
"4002","CD56dim CD16bright NK"
"4003","MAIT-NKT cells"
"4004","Classical monocytes"
"4005","CD56dim CD16bright NK"
"4006","CD4 memory"
"4007","CD56dim CD16bright NK"
"4008","CD8 naive"
"4009","Non classical monocytes"
"4010","Memory B"
"4011","CD56dim CD16bright NK"
"4012","CD56dim CD16bright NK"
"4013","Regulatory T cells"
"4014","Platelets"
"4015","Naive B"
"4016","Naive B"
"4017","CD56dim CD16bright NK"
"4018","CD56dim CD16bright NK"
"4019","CD4 naive I"
"4020","gdT cells"
"4021","CD4 memory"
"4022","CD4 naive I"
"4023","NK-monocyte doublets"
"4024","MAIT-NKT cells"
"4025","CD8 effector"
"4026","CD56dim CD16bright NK"
"4027","Classical monocytes"
"4028","Non classical monocytes"
"4029","CD56dim CD16bright NK"
"4030","CD56dim CD16bright NK"
"4031","CD4 naive II"
"4032","CD4 naive I"
"4033","Regulatory T cells"
"4034","Non classical monocytes"
"4035","Neutrophils"
"4036","Neutrophils"
"4037","Memory B"
"4038","CD4 naive I"
"4039","CD56dim CD16bright NK"
"4040","CD8 memory"
"4041","CD56bright CD16dim NK"
"4042","CD4 memory"
"4043","Classical monocytes"
"4044","T-NK-B cell doublets"
"4045","CD8 naive"
"4046","CD56bright CD16dim NK"
"4047","Classical monocytes"
"4048","CD8 naive"
"4049","CD4 naive II"
"4050","CD4 memory"
"4051","gdT cells"
"4052","gdT cells"
"4053","Non classical monocytes"
"4054","CD8 memory"
"4055","CD56dim CD16bright NK"
"4056","Naive B"
"4057","CD8 effector"
"4058","Regulatory T cells"
"4059","CD4 memory"
"4060","CD56dim CD16bright NK"
"4061","Classical monocytes"
"4062","Classical monocytes"
"4063","CD8 memory"
"4064","CD56dim CD16bright NK"
"4065","CD4 memory"
"4066","CD56dim CD16bright NK"
"4067","CD8 memory"
"4068","CD56dim CD16bright NK"
"4069","gdT cells"
"4070","Platelet-bound monocytes"
"4071","CD8 naive"
"4072","CD4 naive II"
"4073","CD56dim CD16bright NK"
"4074","CD4 memory"
"4075","CD56dim CD16bright NK"
"4076","NK-monocyte doublets"
"4077","Neutrophils"
"4078","gdT cells"
"4079","CD4 naive II"
"4080","NK-monocyte doublets"
"4081","CD56dim CD16bright NK"
"4082","Neutrophils"
"4083","CD8 effector"
"4084","CD56dim CD16bright NK"
"4085","CD8 effector"
"4086","MAIT-NKT cells"
"4087","Classical monocytes"
"4088","Neutrophils"
"4089","Neutrophils"
"4090","Neutrophils"
"4091","Naive B"
"4092","Naive B"
"4093","gdT cells"
"4094","gdT cells"
"4095","Regulatory T cells"
"4096","CD8 memory"
"4097","NK-T doublets"
"4098","conventional DC"
"4099","CD8 memory"
"4100","CD4 naive I"
"4101","CD56dim CD16bright NK"
"4102","CD8 effector"
"4103","Classical monocytes"
"4104","Non classical monocytes"
"4105","CD8 effector"
"4106","CD8 memory"
"4107","CD8 effector"
"4108","CD56dim CD16bright NK"
"4109","CD8 memory"
"4110","CD56dim CD16bright NK"
"4111","CD8 memory"
"4112","CD4 naive II"
"4113","Neutrophils"
"4114","CD56dim CD16bright NK"
"4115","CD56dim CD16bright NK"
"4116","T-NK-B cell doublets"
"4117","CD4 naive I"
"4118","Classical monocytes"
"4119","CD4 memory"
"4120","CD4 memory"
"4121","CD56dim CD16bright NK"
"4122","CD4 naive I"
"4123","CD8 naive"
"4124","gdT cells"
"4125","CD4 memory"
"4126","Non classical monocytes"
"4127","CD8 effector"
"4128","CD56dim CD16bright NK"
"4129","CD4 naive II"
"4130","Classical monocytes"
"4131","Classical monocytes"
"4132","CD56dim CD16bright NK"
"4133","CD4 naive II"
"4134","CD4 naive I"
"4135","CD8 effector"
"4136","CD8 memory"
"4137","NK-T doublets"
"4138","CD4 naive I"
"4139","CD56dim CD16bright NK"
"4140","CD8 memory"
"4141","CD56dim CD16bright NK"
"4142","Regulatory T cells"
"4143","Naive B"
"4144","CD4 memory"
"4145","Naive B"
"4146","CD8 naive"
"4147","CD56bright CD16dim NK"
"4148","CD4 naive II"
"4149","CD4 memory"
"4150","CD56dim CD16bright NK"
"4151","CD8 effector"
"4152","T-NK-B cell doublets"
"4153","CD4 naive I"
"4154","CD56dim CD16bright NK"
"4155","CD56dim CD16bright NK"
"4156","Naive B"
"4157","Naive B"
"4158","CD56bright CD16dim NK"
"4159","CD4 naive II"
"4160","CD56dim CD16bright NK"
"4161","Naive B"
"4162","CD56dim CD16bright NK"
"4163","gdT cells"
"4164","Classical monocytes"
"4165","CD8 memory"
"4166","CD4 naive I"
"4167","MAIT-NKT cells"
"4168","Non classical monocytes"
"4169","Regulatory T cells"
"4170","Platelet-bound monocytes"
"4171","MAIT-NKT cells"
"4172","CD56dim CD16bright NK"
"4173","CD8 effector"
"4174","CD8 naive"
"4175","MAIT-NKT cells"
"4176","CD56dim CD16bright NK"
"4177","CD4 memory"
"4178","MAIT-NKT cells"
"4179","CD56dim CD16bright NK"
"4180","CD56dim CD16bright NK"
"4181","Non classical monocytes"
"4182","CD8 naive"
"4183","CD8 memory"
"4184","CD4 naive I"
"4185","CD56dim CD16bright NK"
"4186","Classical monocytes"
"4187","CD4 naive I"
"4188","CD56dim CD16bright NK"
"4189","Neutrophils"
"4190","CD8 memory"
"4191","gdT cells"
"4192","Naive B"
"4193","Naive B"
"4194","Memory B"
"4195","CD8 effector"
"4196","CD56dim CD16bright NK"
"4197","Classical monocytes"
"4198","CD4 naive I"
"4199","CD8 naive"
"4200","CD56dim CD16bright NK"
"4201","Non classical monocytes"
"4202","Naive B"
"4203","Naive B"
"4204","CD56bright CD16dim NK"
"4205","conventional DC"
"4206","CD4 naive I"
"4207","NK-T doublets"
"4208","CD56dim CD16bright NK"
"4209","CD8 memory"
"4210","Neutrophils"
"4211","CD56dim CD16bright NK"
"4212","CD4 naive II"
"4213","CD4 naive II"
"4214","CD4 naive II"
"4215","MAIT-NKT cells"
"4216","CD8 naive"
"4217","CD4 naive II"
"4218","Non classical monocytes"
"4219","CD56dim CD16bright NK"
"4220","CD4 naive I"
"4221","CD4 naive I"
"4222","CD8 memory"
"4223","CD8 effector"
"4224","Neutrophils"
"4225","CD56dim CD16bright NK"
"4226","gdT cells"
"4227","CD4 memory"
"4228","NK-T doublets"
"4229","gdT cells"
"4230","Neutrophils"
"4231","CD8 naive"
"4232","Naive B"
"4233","Classical monocytes"
"4234","Classical monocytes"
"4235","Platelet-bound monocytes"
"4236","gdT cells"
"4237","Platelets"
"4238","Classical monocytes"
"4239","CD4 naive II"
"4240","CD8 naive"
"4241","Classical monocytes"
"4242","Regulatory T cells"
"4243","CD56dim CD16bright NK"
"4244","CD56dim CD16bright NK"
"4245","CD4 naive I"
"4246","CD4 memory"
"4247","Neutrophils"
"4248","CD56dim CD16bright NK"
"4249","CD4 and CD8 activated memory"
"4250","Non classical monocytes"
"4251","Naive B"
"4252","Neutrophils"
"4253","CD56dim CD16bright NK"
"4254","CD4 memory"
"4255","CD8 memory"
"4256","MAIT-NKT cells"
"4257","conventional DC"
"4258","Naive B"
"4259","CD8 effector"
"4260","CD4 memory"
"4261","gdT cells"
"4262","Non classical monocytes"
"4263","Classical monocytes"
"4264","CD8 effector"
"4265","MAIT-NKT cells"
"4266","Non classical monocytes"
"4267","CD56dim CD16bright NK"
"4268","Non classical monocytes"
"4269","CD8 naive"
"4270","CD4 naive I"
"4271","CD8 naive"
"4272","NK-T doublets"
"4273","CD56dim CD16bright NK"
"4274","NK-T doublets"
"4275","conventional DC"
"4276","CD4 memory"
"4277","CD8 naive"
"4278","CD56dim CD16bright NK"
"4279","CD56dim CD16bright NK"
"4280","CD8 naive"
"4281","gdT cells"
"4282","CD8 effector"
"4283","Classical monocytes"
"4284","CD56dim CD16bright NK"
"4285","CD56dim CD16bright NK"
"4286","CD8 memory"
"4287","CD4 naive I"
"4288","CD4 naive I"
"4289","CD4 naive I"
"4290","CD56dim CD16bright NK"
"4291","Non classical monocytes"
"4292","CD4 memory"
"4293","CD4 naive I"
"4294","CD56dim CD16bright NK"
"4295","CD4 memory"
"4296","NK-monocyte doublets"
"4297","CD8 effector"
"4298","CD8 naive"
"4299","Classical monocytes"
"4300","Naive B"
"4301","CD8 memory"
"4302","CD56bright CD16dim NK"
"4303","MAIT-NKT cells"
"4304","Neutrophils"
"4305","CD4 naive II"
"4306","CD56dim CD16bright NK"
"4307","Regulatory T cells"
"4308","gdT cells"
"4309","CD56dim CD16bright NK"
"4310","Platelet-bound monocytes"
"4311","Naive B"
"4312","CD56dim CD16bright NK"
"4313","NK-monocyte doublets"
"4314","Naive B"
"4315","Non classical monocytes"
"4316","CD8 memory"
"4317","CD56bright CD16dim NK"
"4318","CD4 memory"
"4319","CD8 memory"
"4320","Neutrophils"
"4321","CD4 memory"
"4322","NK-monocyte doublets"
"4323","CD4 memory"
"4324","CD4 naive I"
"4325","CD8 effector"
"4326","CD56bright CD16dim NK"
"4327","CD56dim CD16bright NK"
"4328","Platelet-bound monocytes"
"4329","CD4 and CD8 activated memory"
"4330","CD4 naive I"
"4331","Regulatory T cells"
"4332","CD4 naive I"
"4333","CD4 memory"
"4334","CD4 naive I"
"4335","CD56dim CD16bright NK"
"4336","gdT cells"
"4337","Regulatory T cells"
"4338","Memory B"
"4339","CD4 memory"
"4340","NK-monocyte doublets"
"4341","CD56dim CD16bright NK"
"4342","Naive B"
"4343","CD8 memory"
"4344","CD56dim CD16bright NK"
"4345","plasmacytoid DC"
"4346","CD56dim CD16bright NK"
"4347","CD4 memory"
"4348","Proliferating T and NK cell"
"4349","MAIT-NKT cells"
"4350","CD4 memory"
"4351","CD56dim CD16bright NK"
"4352","Naive B"
"4353","CD56dim CD16bright NK"
"4354","CD8 naive"
"4355","Non classical monocytes"
"4356","CD4 memory"
"4357","CD56dim CD16bright NK"
"4358","CD56dim CD16bright NK"
"4359","CD8 memory"
"4360","CD56dim CD16bright NK"
"4361","Naive B"
"4362","Classical monocytes"
"4363","CD4 naive I"
"4364","Neutrophils"
"4365","MAIT-NKT cells"
"4366","CD56dim CD16bright NK"
"4367","CD4 memory"
"4368","Proliferating T and NK cell"
"4369","gdT cells"
"4370","Non classical monocytes"
"4371","MAIT-NKT cells"
"4372","Non classical monocytes"
"4373","CD56dim CD16bright NK"
"4374","Classical monocytes"
"4375","CD8 memory"
"4376","CD56bright CD16dim NK"
"4377","Non classical monocytes"
"4378","CD8 naive"
"4379","Classical monocytes"
"4380","CD56bright CD16dim NK"
"4381","CD8 naive"
"4382","CD4 naive I"
"4383","CD4 memory"
"4384","CD56dim CD16bright NK"
"4385","CD4 naive II"
"4386","CD4 naive II"
"4387","CD4 naive II"
"4388","CD4 naive I"
"4389","gdT cells"
"4390","CD4 memory"
"4391","CD8 memory"
"4392","MAIT-NKT cells"
"4393","CD4 memory"
"4394","Non classical monocytes"
"4395","CD8 effector"
"4396","Neutrophils"
"4397","CD8 effector"
"4398","Non classical monocytes"
"4399","CD4 naive I"
"4400","CD56dim CD16bright NK"
"4401","Neutrophils"
"4402","CD56dim CD16bright NK"
"4403","CD8 effector"
"4404","CD8 effector"
"4405","CD4 memory"
"4406","CD4 naive I"
"4407","NK-monocyte doublets"
"4408","MAIT-NKT cells"
"4409","conventional DC"
"4410","CD56dim CD16bright NK"
"4411","CD4 naive I"
"4412","CD56dim CD16bright NK"
"4413","CD8 naive"
"4414","CD4 memory"
"4415","Naive B"
"4416","CD4 naive I"
"4417","gdT cells"
"4418","T-NK-B cell doublets"
"4419","Classical monocytes"
"4420","CD4 memory"
"4421","CD8 effector"
"4422","CD8 effector"
"4423","CD56dim CD16bright NK"
"4424","CD8 effector"
"4425","CD56dim CD16bright NK"
"4426","CD56dim CD16bright NK"
"4427","CD56dim CD16bright NK"
"4428","CD8 naive"
"4429","CD4 naive I"
"4430","CD56dim CD16bright NK"
"4431","MAIT-NKT cells"
"4432","NK-monocyte doublets"
"4433","gdT cells"
"4434","CD56dim CD16bright NK"
"4435","Classical monocytes"
"4436","MAIT-NKT cells"
"4437","T-NK-B cell doublets"
"4438","CD8 naive"
"4439","MAIT-NKT cells"
"4440","Neutrophils"
"4441","Classical monocytes"
"4442","CD56dim CD16bright NK"
"4443","NK-T doublets"
"4444","Classical monocytes"
"4445","CD56dim CD16bright NK"
"4446","NK-monocyte doublets"
"4447","conventional DC"
"4448","CD8 memory"
"4449","Classical monocytes"
"4450","CD4 naive I"
"4451","CD4 naive II"
"4452","Classical monocytes"
"4453","CD4 and CD8 activated memory"
"4454","CD8 effector"
"4455","CD4 and CD8 activated memory"
"4456","NK-monocyte doublets"
"4457","CD8 effector"
"4458","CD4 naive II"
"4459","conventional DC"
"4460","CD56dim CD16bright NK"
"4461","Classical monocytes"
"4462","CD56bright CD16dim NK"
"4463","CD56dim CD16bright NK"
"4464","CD8 effector"
"4465","Neutrophils"
"4466","CD56dim CD16bright NK"
"4467","CD4 memory"
"4468","CD4 naive I"
"4469","Neutrophils"
"4470","CD4 naive II"
"4471","CD56dim CD16bright NK"
"4472","CD4 memory"
"4473","Naive B"
"4474","Classical monocytes"
"4475","Naive B"
"4476","T-NK-B cell doublets"
"4477","CD8 effector"
"4478","CD4 naive II"
"4479","CD56dim CD16bright NK"
"4480","CD8 naive"
"4481","CD4 memory"
"4482","gdT cells"
"4483","CD56dim CD16bright NK"
"4484","CD8 memory"
"4485","Classical monocytes"
"4486","CD56dim CD16bright NK"
"4487","Platelet-bound monocytes"
"4488","CD8 memory"
"4489","CD56bright CD16dim NK"
"4490","CD4 and CD8 activated memory"
"4491","MAIT-NKT cells"
"4492","CD56dim CD16bright NK"
"4493","CD56dim CD16bright NK"
"4494","MAIT-NKT cells"
"4495","CD4 naive I"
"4496","CD56dim CD16bright NK"
"4497","Classical monocytes"
"4498","CD4 naive I"
"4499","gdT cells"
"4500","CD4 naive I"
"4501","Naive B"
"4502","CD8 effector"
"4503","gdT cells"
"4504","CD56dim CD16bright NK"
"4505","Naive B"
"4506","CD8 naive"
"4507","CD56bright CD16dim NK"
"4508","Naive B"
"4509","Neutrophils"
"4510","Naive B"
"4511","CD4 naive II"
"4512","CD4 naive II"
"4513","MAIT-NKT cells"
"4514","CD8 effector"
"4515","CD56dim CD16bright NK"
"4516","CD56dim CD16bright NK"
"4517","CD8 naive"
"4518","Memory B"
"4519","CD56dim CD16bright NK"
"4520","CD56dim CD16bright NK"
"4521","CD56dim CD16bright NK"
"4522","Classical monocytes"
"4523","gdT cells"
"4524","CD8 memory"
"4525","CD4 naive II"
"4526","CD4 naive I"
"4527","CD4 and CD8 activated memory"
"4528","CD4 naive II"
"4529","CD8 memory"
"4530","CD56dim CD16bright NK"
"4531","T-NK-B cell doublets"
"4532","CD8 effector"
"4533","Non classical monocytes"
"4534","CD56dim CD16bright NK"
"4535","CD8 effector"
"4536","Classical monocytes"
"4537","Memory B"
"4538","Classical monocytes"
"4539","CD4 memory"
"4540","NK-T doublets"
"4541","CD56dim CD16bright NK"
"4542","CD8 effector"
"4543","CD4 naive I"
"4544","Classical monocytes"
"4545","CD4 naive II"
"4546","Classical monocytes"
"4547","CD8 memory"
"4548","MAIT-NKT cells"
"4549","gdT cells"
"4550","Classical monocytes"
"4551","CD56bright CD16dim NK"
"4552","CD56dim CD16bright NK"
"4553","CD4 memory"
"4554","CD56dim CD16bright NK"
"4555","Neutrophils"
"4556","Classical monocytes"
"4557","Regulatory T cells"
"4558","Naive B"
"4559","CD4 naive I"
"4560","CD4 naive II"
"4561","CD56dim CD16bright NK"
"4562","CD4 naive I"
"4563","CD56dim CD16bright NK"
"4564","Naive B"
"4565","CD8 naive"
"4566","CD4 memory"
"4567","CD4 memory"
"4568","CD8 memory"
"4569","conventional DC"
"4570","NK-T doublets"
"4571","CD56dim CD16bright NK"
"4572","CD8 memory"
"4573","MAIT-NKT cells"
"4574","MAIT-NKT cells"
"4575","T-NK-B cell doublets"
"4576","CD4 memory"
"4577","CD56dim CD16bright NK"
"4578","CD56dim CD16bright NK"
"4579","gdT cells"
"4580","CD8 effector"
"4581","Naive B"
"4582","CD4 naive I"
"4583","CD56dim CD16bright NK"
"4584","CD4 naive II"
"4585","gdT cells"
"4586","CD56bright CD16dim NK"
"4587","CD4 memory"
"4588","CD56dim CD16bright NK"
"4589","CD4 and CD8 activated memory"
"4590","Classical monocytes"
"4591","CD56dim CD16bright NK"
"4592","conventional DC"
"4593","NK-monocyte doublets"
"4594","CD56bright CD16dim NK"
"4595","Classical monocytes"
"4596","CD56dim CD16bright NK"
"4597","CD8 memory"
"4598","CD56dim CD16bright NK"
"4599","CD4 naive I"
"4600","Platelet-bound monocytes"
"4601","gdT cells"
"4602","CD56dim CD16bright NK"
"4603","Classical monocytes"
"4604","MAIT-NKT cells"
"4605","Non classical monocytes"
"4606","CD56dim CD16bright NK"
"4607","gdT cells"
"4608","Non classical monocytes"
"4609","CD56dim CD16bright NK"
"4610","T-NK-B cell doublets"
"4611","Naive B"
"4612","CD8 naive"
"4613","CD4 naive I"
"4614","gdT cells"
"4615","CD56dim CD16bright NK"
"4616","T-NK-B cell doublets"
"4617","CD56dim CD16bright NK"
"4618","CD56dim CD16bright NK"
"4619","CD4 naive I"
"4620","NK-monocyte doublets"
"4621","CD4 memory"
"4622","gdT cells"
"4623","MAIT-NKT cells"
"4624","CD8 effector"
"4625","Non classical monocytes"
"4626","Naive B"
"4627","CD56dim CD16bright NK"
"4628","Memory B"
"4629","NK-monocyte doublets"
"4630","CD8 effector"
"4631","CD4 memory"
"4632","CD4 memory"
"4633","Classical monocytes"
"4634","Classical monocytes"
"4635","Classical monocytes"
"4636","CD4 naive I"
"4637","NK-T doublets"
"4638","CD8 effector"
"4639","CD8 naive"
"4640","CD4 naive I"
"4641","Memory B"
"4642","CD8 effector"
"4643","CD56dim CD16bright NK"
"4644","CD4 naive II"
"4645","CD56dim CD16bright NK"
"4646","Regulatory T cells"
"4647","CD4 naive I"
"4648","NK-monocyte doublets"
"4649","CD4 memory"
"4650","Proliferating T and NK cell"
"4651","Non classical monocytes"
"4652","CD8 effector"
"4653","CD56dim CD16bright NK"
"4654","Neutrophils"
"4655","conventional DC"
"4656","CD4 memory"
"4657","Non classical monocytes"
"4658","Non classical monocytes"
"4659","Memory B"
"4660","NK-monocyte doublets"
"4661","CD4 memory"
"4662","CD8 effector"
"4663","CD4 memory"
"4664","CD4 naive I"
"4665","CD8 memory"
